Year,Series,party,Units,Value
1998,LG,4212,SG_GEN_PARLN,0.0
1998,LG,4212,SG_GEN_PARLNT,0.0
2000,LG,4212,SG_GEN_PARL,0.0
2000,LG,4212,SG_GEN_PARLN,0.0
2000,LG,4212,SG_GEN_PARLNT,0.0
2002,LG,4212,SG_GEN_PARL,0.0
2002,LG,4212,SG_GEN_PARLN,0.0
2002,LG,4212,SG_GEN_PARLNT,0.0
2004,LG,4212,SG_GEN_PARL,0.0
2004,LG,4212,SG_GEN_PARLN,0.0
2004,LG,4212,SG_GEN_PARLNT,0.0
2008,LG,4212,SG_GEN_PARL,0.0
2008,LG,4212,SG_GEN_PARLN,0.0
2008,LG,4212,SG_GEN_PARLNT,0.0
2011,LG,4212,SG_GEN_PARL,0.0
2011,LG,4212,SG_GEN_PARLN,0.0
2011,LG,4212,SG_GEN_PARLNT,0.0
2012,LG,4212,SG_GEN_PARL,0.0
2012,LG,4212,SG_GEN_PARLN,0.0
2012,LG,4212,SG_GEN_PARLNT,0.0
2015,LG,4212,SG_GEN_PARL,0.0
2015,LG,4212,SG_GEN_PARLN,0.0
2015,LG,4212,SG_GEN_PARLNT,0.0
2016,LG,4212,SG_GEN_PARL,0.0
2016,LG,4212,SG_GEN_PARLN,0.0
2016,LG,4212,SG_GEN_PARLNT,0.0
2019,LG,4212,SG_GEN_PARL,0.0
2019,LG,4212,SG_GEN_PARLN,0.0
2019,LG,4212,SG_GEN_PARLNT,0.0
2020,LG,4212,SG_GEN_PARL,0.0
2020,LG,4212,SG_GEN_PARLN,0.0
2020,LG,4212,SG_GEN_PARLNT,0.0
2022,LG,4212,SG_GEN_PARL,0.0
2022,LG,4212,SG_GEN_PARLN,0.0
2022,LG,4212,SG_GEN_PARLNT,0.0
2024,LG,4212,SG_GEN_PARL,0.0
2024,LG,4212,SG_GEN_PARLN,0.0
2024,LG,4212,SG_GEN_PARLNT,0.0
1984,LG,4213,SG_GEN_PARL,0.0
1984,LG,4213,SG_GEN_PARLN,0.0
1984,LG,4213,SG_GEN_PARLNT,0.0
1988,LG,4213,SG_GEN_PARL,0.0
1988,LG,4213,SG_GEN_PARLN,0.0
1988,LG,4213,SG_GEN_PARLNT,0.0
1990,LG,4213,SG_GEN_PARL,0.0
1990,LG,4213,SG_GEN_PARLN,0.0
1990,LG,4213,SG_GEN_PARLNT,0.0
1992,LG,4213,SG_GEN_PARL,0.0
1992,LG,4213,SG_GEN_PARLN,0.0
1992,LG,4213,SG_GEN_PARLNT,0.0
1994,LG,4213,SG_GEN_PARL,0.0
1994,LG,4213,SG_GEN_PARLN,0.0
1994,LG,4213,SG_GEN_PARLNT,0.0
1996,LG,4213,SG_GEN_PARL,0.0
1996,LG,4213,SG_GEN_PARLN,0.0
1996,LG,4213,SG_GEN_PARLNT,0.0
1998,LG,4213,SG_GEN_PARL,0.0
1998,LG,4213,SG_GEN_PARLN,0.0
1998,LG,4213,SG_GEN_PARLNT,0.0
2000,LG,4213,SG_GEN_PARL,0.0
2000,LG,4213,SG_GEN_PARLN,0.0
2000,LG,4213,SG_GEN_PARLNT,0.0
2002,LG,4213,SG_GEN_PARL,0.0
2002,LG,4213,SG_GEN_PARLN,0.0
2002,LG,4213,SG_GEN_PARLNT,0.0
2004,LG,4213,SG_GEN_PARL,0.0
2004,LG,4213,SG_GEN_PARLN,0.0
2004,LG,4213,SG_GEN_PARLNT,0.0
2008,LG,4213,SG_GEN_PARL,0.0
2008,LG,4213,SG_GEN_PARLN,0.0
2008,LG,4213,SG_GEN_PARLNT,0.0
2011,LG,4213,SG_GEN_PARL,0.0
2011,LG,4213,SG_GEN_PARLN,0.0
2011,LG,4213,SG_GEN_PARLNT,0.0
2012,LG,4213,SG_GEN_PARL,0.0
2012,LG,4213,SG_GEN_PARLN,0.0
2012,LG,4213,SG_GEN_PARLNT,0.0
2015,LG,4213,SG_GEN_PARL,0.0
2015,LG,4213,SG_GEN_PARLN,0.0
2015,LG,4213,SG_GEN_PARLNT,0.0
2016,LG,4213,SG_GEN_PARL,0.0
2016,LG,4213,SG_GEN_PARLN,0.0
2016,LG,4213,SG_GEN_PARLNT,0.0
2019,LG,4213,SG_GEN_PARL,0.0
2019,LG,4213,SG_GEN_PARLN,0.0
2019,LG,4213,SG_GEN_PARLNT,0.0
2020,LG,4213,SG_GEN_PARL,0.0
2020,LG,4213,SG_GEN_PARLN,0.0
2020,LG,4213,SG_GEN_PARLNT,0.0
2022,LG,4213,SG_GEN_PARL,0.0
2022,LG,4213,SG_GEN_PARLN,0.0
2022,LG,4213,SG_GEN_PARLNT,0.0
2024,LG,4213,SG_GEN_PARL,0.0
2024,LG,4213,SG_GEN_PARLN,0.0
2024,LG,4213,SG_GEN_PARLNT,0.0
1984,LG,4205,SG_GEN_PARL,0.0
1984,LG,4205,SG_GEN_PARLN,0.0
1984,LG,4205,SG_GEN_PARLNT,0.0
1988,LG,4205,SG_GEN_PARL,0.0
1988,LG,4205,SG_GEN_PARLN,0.0
1988,LG,4205,SG_GEN_PARLNT,0.0
1990,LG,4205,SG_GEN_PARL,0.0
1990,LG,4205,SG_GEN_PARLN,0.0
1990,LG,4205,SG_GEN_PARLNT,0.0
1992,LG,4205,SG_GEN_PARL,0.0
1992,LG,4205,SG_GEN_PARLN,0.0
1992,LG,4205,SG_GEN_PARLNT,0.0
1994,LG,4205,SG_GEN_PARL,0.0
1994,LG,4205,SG_GEN_PARLN,0.0
1994,LG,4205,SG_GEN_PARLNT,0.0
1996,LG,4205,SG_GEN_PARL,0.0
1996,LG,4205,SG_GEN_PARLN,0.0
1996,LG,4205,SG_GEN_PARLNT,0.0
1998,LG,4205,SG_GEN_PARL,0.0
1998,LG,4205,SG_GEN_PARLN,0.0
1998,LG,4205,SG_GEN_PARLNT,0.0
2000,LG,4205,SG_GEN_PARL,0.0
2000,LG,4205,SG_GEN_PARLN,0.0
2000,LG,4205,SG_GEN_PARLNT,0.0
2002,LG,4205,SG_GEN_PARL,0.0
2002,LG,4205,SG_GEN_PARLN,0.0
2002,LG,4205,SG_GEN_PARLNT,0.0
2004,LG,4205,SG_GEN_PARL,0.0
2004,LG,4205,SG_GEN_PARLN,0.0
2004,LG,4205,SG_GEN_PARLNT,0.0
2008,LG,4205,SG_GEN_PARL,0.0
2008,LG,4205,SG_GEN_PARLN,0.0
2008,LG,4205,SG_GEN_PARLNT,0.0
2011,LG,4205,SG_GEN_PARL,0.0
2011,LG,4205,SG_GEN_PARLN,0.0
2011,LG,4205,SG_GEN_PARLNT,0.0
2012,LG,4205,SG_GEN_PARL,0.0
2012,LG,4205,SG_GEN_PARLN,0.0
2012,LG,4205,SG_GEN_PARLNT,0.0
2015,LG,4205,SG_GEN_PARL,0.0
2015,LG,4205,SG_GEN_PARLN,0.0
2015,LG,4205,SG_GEN_PARLNT,0.0
2016,LG,4205,SG_GEN_PARL,0.0
2016,LG,4205,SG_GEN_PARLN,0.0
2016,LG,4205,SG_GEN_PARLNT,0.0
2019,LG,4205,SG_GEN_PARL,0.0
2019,LG,4205,SG_GEN_PARLN,0.0
2019,LG,4205,SG_GEN_PARLNT,0.0
2020,LG,4205,SG_GEN_PARL,0.0
2020,LG,4205,SG_GEN_PARLN,0.0
2020,LG,4205,SG_GEN_PARLNT,0.0
2022,LG,4205,SG_GEN_PARL,0.0
2022,LG,4205,SG_GEN_PARLN,0.0
2022,LG,4205,SG_GEN_PARLNT,0.0
2024,LG,4205,SG_GEN_PARL,0.0
2024,LG,4205,SG_GEN_PARLN,0.0
2024,LG,4205,SG_GEN_PARLNT,0.0
1984,LG,4301,SG_GEN_PARL,0.0
1984,LG,4301,SG_GEN_PARLN,0.0
1984,LG,4301,SG_GEN_PARLNT,0.0
1988,LG,4301,SG_GEN_PARL,0.0
1988,LG,4301,SG_GEN_PARLN,0.0
1988,LG,4301,SG_GEN_PARLNT,0.0
1990,LG,4301,SG_GEN_PARL,0.0
1990,LG,4301,SG_GEN_PARLN,0.0
1990,LG,4301,SG_GEN_PARLNT,0.0
1992,LG,4301,SG_GEN_PARL,0.0
1992,LG,4301,SG_GEN_PARLN,0.0
1992,LG,4301,SG_GEN_PARLNT,0.0
1994,LG,4301,SG_GEN_PARL,0.0
1994,LG,4301,SG_GEN_PARLN,0.0
1994,LG,4301,SG_GEN_PARLNT,0.0
1996,LG,4301,SG_GEN_PARL,0.0
1996,LG,4301,SG_GEN_PARLN,0.0
1996,LG,4301,SG_GEN_PARLNT,0.0
1998,LG,4301,SG_GEN_PARL,0.0
1998,LG,4301,SG_GEN_PARLN,0.0
1998,LG,4301,SG_GEN_PARLNT,0.0
2000,LG,4301,SG_GEN_PARL,0.0
2000,LG,4301,SG_GEN_PARLN,0.0
2000,LG,4301,SG_GEN_PARLNT,0.0
2002,LG,4301,SG_GEN_PARL,0.0
2002,LG,4301,SG_GEN_PARLN,0.0
2002,LG,4301,SG_GEN_PARLNT,0.0
2004,LG,4301,SG_GEN_PARL,0.0
2004,LG,4301,SG_GEN_PARLN,0.0
2004,LG,4301,SG_GEN_PARLNT,0.0
2008,LG,4301,SG_GEN_PARL,0.0
2008,LG,4301,SG_GEN_PARLN,0.0
2008,LG,4301,SG_GEN_PARLNT,0.0
2011,LG,4301,SG_GEN_PARL,0.0
2011,LG,4301,SG_GEN_PARLN,0.0
2011,LG,4301,SG_GEN_PARLNT,0.0
2012,LG,4301,SG_GEN_PARL,0.0
2012,LG,4301,SG_GEN_PARLN,0.0
2012,LG,4301,SG_GEN_PARLNT,0.0
2015,LG,4301,SG_GEN_PARL,0.0
2015,LG,4301,SG_GEN_PARLN,0.0
2015,LG,4301,SG_GEN_PARLNT,0.0
2016,LG,4301,SG_GEN_PARL,0.0
2016,LG,4301,SG_GEN_PARLN,0.0
2016,LG,4301,SG_GEN_PARLNT,0.0
2019,LG,4301,SG_GEN_PARL,0.0
2019,LG,4301,SG_GEN_PARLN,0.0
2019,LG,4301,SG_GEN_PARLNT,0.0
2020,LG,4301,SG_GEN_PARL,0.0
2020,LG,4301,SG_GEN_PARLN,0.0
2020,LG,4301,SG_GEN_PARLNT,0.0
2022,LG,4301,SG_GEN_PARL,0.0
2022,LG,4301,SG_GEN_PARLN,0.0
2022,LG,4301,SG_GEN_PARLNT,0.0
2024,LG,4301,SG_GEN_PARL,0.0
2024,LG,4301,SG_GEN_PARLN,0.0
2024,LG,4301,SG_GEN_PARLNT,0.0
1984,LG,4310,SG_GEN_PARL,0.0
1984,LG,4310,SG_GEN_PARLN,0.0
1984,LG,4310,SG_GEN_PARLNT,0.0
1988,LG,4310,SG_GEN_PARL,0.0
1988,LG,4310,SG_GEN_PARLN,0.0
1988,LG,4310,SG_GEN_PARLNT,0.0
1990,LG,4310,SG_GEN_PARL,0.0
1990,LG,4310,SG_GEN_PARLN,0.0
1990,LG,4310,SG_GEN_PARLNT,0.0
1992,LG,4310,SG_GEN_PARL,0.0
1992,LG,4310,SG_GEN_PARLN,0.0
1992,LG,4310,SG_GEN_PARLNT,0.0
1994,LG,4310,SG_GEN_PARL,0.0
1994,LG,4310,SG_GEN_PARLN,0.0
1994,LG,4310,SG_GEN_PARLNT,0.0
1996,LG,4310,SG_GEN_PARL,0.0
1996,LG,4310,SG_GEN_PARLN,0.0
1996,LG,4310,SG_GEN_PARLNT,0.0
1998,LG,4310,SG_GEN_PARL,0.0
1998,LG,4310,SG_GEN_PARLN,0.0
1998,LG,4310,SG_GEN_PARLNT,0.0
2000,LG,4310,SG_GEN_PARL,0.0
2000,LG,4310,SG_GEN_PARLN,0.0
2000,LG,4310,SG_GEN_PARLNT,0.0
2002,LG,4310,SG_GEN_PARL,0.0
2002,LG,4310,SG_GEN_PARLN,0.0
2002,LG,4310,SG_GEN_PARLNT,0.0
2004,LG,4310,SG_GEN_PARL,0.0
2004,LG,4310,SG_GEN_PARLN,0.0
2004,LG,4310,SG_GEN_PARLNT,0.0
2008,LG,4310,SG_GEN_PARL,0.0
2008,LG,4310,SG_GEN_PARLN,0.0
2008,LG,4310,SG_GEN_PARLNT,0.0
2011,LG,4310,SG_GEN_PARL,0.0
2011,LG,4310,SG_GEN_PARLN,0.0
2011,LG,4310,SG_GEN_PARLNT,0.0
2012,LG,4310,SG_GEN_PARL,0.0
2012,LG,4310,SG_GEN_PARLN,0.0
2012,LG,4310,SG_GEN_PARLNT,0.0
2015,LG,4310,SG_GEN_PARL,0.0
2015,LG,4310,SG_GEN_PARLN,0.0
2015,LG,4310,SG_GEN_PARLNT,0.0
2016,LG,4310,SG_GEN_PARL,0.0
2016,LG,4310,SG_GEN_PARLN,0.0
2016,LG,4310,SG_GEN_PARLNT,0.0
2019,LG,4310,SG_GEN_PARL,0.0
2019,LG,4310,SG_GEN_PARLN,0.0
2019,LG,4310,SG_GEN_PARLNT,0.0
2020,LG,4310,SG_GEN_PARL,0.0
2020,LG,4310,SG_GEN_PARLN,0.0
2020,LG,4310,SG_GEN_PARLNT,0.0
2022,LG,4310,SG_GEN_PARL,0.0
2022,LG,4310,SG_GEN_PARLN,0.0
2022,LG,4310,SG_GEN_PARLNT,0.0
2024,LG,4310,SG_GEN_PARL,0.0
2024,LG,4310,SG_GEN_PARLN,0.0
2024,LG,4310,SG_GEN_PARLNT,0.0
1984,LG,4304,SG_GEN_PARL,0.0
1984,LG,4304,SG_GEN_PARLN,0.0
1984,LG,4304,SG_GEN_PARLNT,0.0
1988,LG,4304,SG_GEN_PARL,0.0
1988,LG,4304,SG_GEN_PARLN,0.0
1988,LG,4304,SG_GEN_PARLNT,0.0
1990,LG,4304,SG_GEN_PARL,0.0
1990,LG,4304,SG_GEN_PARLN,0.0
1990,LG,4304,SG_GEN_PARLNT,0.0
1992,LG,4304,SG_GEN_PARL,0.0
1992,LG,4304,SG_GEN_PARLN,0.0
1992,LG,4304,SG_GEN_PARLNT,0.0
1994,LG,4304,SG_GEN_PARL,0.0
1994,LG,4304,SG_GEN_PARLN,0.0
1994,LG,4304,SG_GEN_PARLNT,0.0
1996,LG,4304,SG_GEN_PARL,0.0
1996,LG,4304,SG_GEN_PARLN,0.0
1996,LG,4304,SG_GEN_PARLNT,0.0
1998,LG,4304,SG_GEN_PARL,0.0
1998,LG,4304,SG_GEN_PARLN,0.0
1998,LG,4304,SG_GEN_PARLNT,0.0
2000,LG,4304,SG_GEN_PARL,0.0
2000,LG,4304,SG_GEN_PARLN,0.0
2000,LG,4304,SG_GEN_PARLNT,0.0
2002,LG,4304,SG_GEN_PARL,0.0
2002,LG,4304,SG_GEN_PARLN,0.0
2002,LG,4304,SG_GEN_PARLNT,0.0
2004,LG,4304,SG_GEN_PARL,0.0
2004,LG,4304,SG_GEN_PARLN,0.0
2004,LG,4304,SG_GEN_PARLNT,0.0
2008,LG,4304,SG_GEN_PARL,0.0
2008,LG,4304,SG_GEN_PARLN,0.0
2008,LG,4304,SG_GEN_PARLNT,0.0
2011,LG,4304,SG_GEN_PARL,0.0
2011,LG,4304,SG_GEN_PARLN,0.0
2011,LG,4304,SG_GEN_PARLNT,0.0
2012,LG,4304,SG_GEN_PARL,0.0
2012,LG,4304,SG_GEN_PARLN,0.0
2012,LG,4304,SG_GEN_PARLNT,0.0
2015,LG,4304,SG_GEN_PARL,0.0
2015,LG,4304,SG_GEN_PARLN,0.0
2015,LG,4304,SG_GEN_PARLNT,0.0
2016,LG,4304,SG_GEN_PARL,0.0
2016,LG,4304,SG_GEN_PARLN,0.0
2016,LG,4304,SG_GEN_PARLNT,0.0
2019,LG,4304,SG_GEN_PARL,0.0
2019,LG,4304,SG_GEN_PARLN,0.0
2019,LG,4304,SG_GEN_PARLNT,0.0
2020,LG,4304,SG_GEN_PARL,0.0
2020,LG,4304,SG_GEN_PARLN,0.0
2020,LG,4304,SG_GEN_PARLNT,0.0
2022,LG,4304,SG_GEN_PARL,0.0
2022,LG,4304,SG_GEN_PARLN,0.0
2022,LG,4304,SG_GEN_PARLNT,0.0
2024,LG,4304,SG_GEN_PARL,0.0
2024,LG,4304,SG_GEN_PARLN,0.0
2024,LG,4304,SG_GEN_PARLNT,0.0
1984,LG,4604,SG_GEN_PARL,0.0
1984,LG,4604,SG_GEN_PARLN,0.0
1984,LG,4604,SG_GEN_PARLNT,0.0
1988,LG,4604,SG_GEN_PARL,0.0
1988,LG,4604,SG_GEN_PARLN,0.0
1988,LG,4604,SG_GEN_PARLNT,0.0
1990,LG,4604,SG_GEN_PARL,0.0
1990,LG,4604,SG_GEN_PARLN,0.0
1990,LG,4604,SG_GEN_PARLNT,0.0
1992,LG,4604,SG_GEN_PARL,0.0
1992,LG,4604,SG_GEN_PARLN,0.0
1992,LG,4604,SG_GEN_PARLNT,0.0
1994,LG,4604,SG_GEN_PARL,0.0
1994,LG,4604,SG_GEN_PARLN,0.0
1994,LG,4604,SG_GEN_PARLNT,0.0
1996,LG,4604,SG_GEN_PARL,0.0
1996,LG,4604,SG_GEN_PARLN,0.0
1996,LG,4604,SG_GEN_PARLNT,0.0
1998,LG,4604,SG_GEN_PARL,0.0
1998,LG,4604,SG_GEN_PARLN,0.0
1998,LG,4604,SG_GEN_PARLNT,0.0
2000,LG,4604,SG_GEN_PARL,0.0
2000,LG,4604,SG_GEN_PARLN,0.0
2000,LG,4604,SG_GEN_PARLNT,0.0
2002,LG,4604,SG_GEN_PARL,0.0
2002,LG,4604,SG_GEN_PARLN,0.0
2002,LG,4604,SG_GEN_PARLNT,0.0
2004,LG,4604,SG_GEN_PARL,0.0
2004,LG,4604,SG_GEN_PARLN,0.0
2004,LG,4604,SG_GEN_PARLNT,0.0
2008,LG,4604,SG_GEN_PARL,0.0
2008,LG,4604,SG_GEN_PARLN,0.0
2008,LG,4604,SG_GEN_PARLNT,0.0
2011,LG,4604,SG_GEN_PARL,0.0
2011,LG,4604,SG_GEN_PARLN,0.0
2011,LG,4604,SG_GEN_PARLNT,0.0
2012,LG,4604,SG_GEN_PARL,0.0
2012,LG,4604,SG_GEN_PARLN,0.0
2012,LG,4604,SG_GEN_PARLNT,0.0
2015,LG,4604,SG_GEN_PARL,0.0
2015,LG,4604,SG_GEN_PARLN,0.0
2015,LG,4604,SG_GEN_PARLNT,0.0
2016,LG,4604,SG_GEN_PARL,0.0
2016,LG,4604,SG_GEN_PARLN,0.0
2016,LG,4604,SG_GEN_PARLNT,0.0
2019,LG,4604,SG_GEN_PARL,0.0
2019,LG,4604,SG_GEN_PARLN,0.0
2019,LG,4604,SG_GEN_PARLNT,0.0
2020,LG,4604,SG_GEN_PARL,0.0
2020,LG,4604,SG_GEN_PARLN,0.0
2020,LG,4604,SG_GEN_PARLNT,0.0
2022,LG,4604,SG_GEN_PARL,0.0
2022,LG,4604,SG_GEN_PARLN,0.0
2022,LG,4604,SG_GEN_PARLNT,0.0
2024,LG,4604,SG_GEN_PARL,0.0
2024,LG,4604,SG_GEN_PARLN,0.0
2024,LG,4604,SG_GEN_PARLNT,0.0
1984,LG,4108,SG_GEN_PARL,0.0
1984,LG,4108,SG_GEN_PARLN,0.0
1984,LG,4108,SG_GEN_PARLNT,0.0
1988,LG,4108,SG_GEN_PARL,0.0
1988,LG,4108,SG_GEN_PARLN,0.0
1988,LG,4108,SG_GEN_PARLNT,0.0
1990,LG,4108,SG_GEN_PARL,0.0
1990,LG,4108,SG_GEN_PARLN,0.0
1990,LG,4108,SG_GEN_PARLNT,0.0
1992,LG,4108,SG_GEN_PARL,0.0
1992,LG,4108,SG_GEN_PARLN,0.0
1992,LG,4108,SG_GEN_PARLNT,0.0
1994,LG,4108,SG_GEN_PARL,0.0
1994,LG,4108,SG_GEN_PARLN,0.0
1994,LG,4108,SG_GEN_PARLNT,0.0
1996,LG,4108,SG_GEN_PARL,0.0
1996,LG,4108,SG_GEN_PARLN,0.0
1996,LG,4108,SG_GEN_PARLNT,0.0
1998,LG,4108,SG_GEN_PARL,0.0
1998,LG,4108,SG_GEN_PARLN,0.0
1998,LG,4108,SG_GEN_PARLNT,0.0
2000,LG,4108,SG_GEN_PARL,0.0
2000,LG,4108,SG_GEN_PARLN,0.0
2000,LG,4108,SG_GEN_PARLNT,0.0
2002,LG,4108,SG_GEN_PARL,0.0
2002,LG,4108,SG_GEN_PARLN,0.0
2002,LG,4108,SG_GEN_PARLNT,0.0
2004,LG,4108,SG_GEN_PARL,0.0
2004,LG,4108,SG_GEN_PARLN,0.0
2004,LG,4108,SG_GEN_PARLNT,0.0
2008,LG,4108,SG_GEN_PARL,0.0
2008,LG,4108,SG_GEN_PARLN,0.0
2008,LG,4108,SG_GEN_PARLNT,0.0
2011,LG,4108,SG_GEN_PARL,0.0
2011,LG,4108,SG_GEN_PARLN,0.0
2011,LG,4108,SG_GEN_PARLNT,0.0
2012,LG,4108,SG_GEN_PARL,0.0
2012,LG,4108,SG_GEN_PARLN,0.0
2012,LG,4108,SG_GEN_PARLNT,0.0
2015,LG,4108,SG_GEN_PARL,0.0
2015,LG,4108,SG_GEN_PARLN,0.0
2015,LG,4108,SG_GEN_PARLNT,0.0
2016,LG,4108,SG_GEN_PARL,0.0
2016,LG,4108,SG_GEN_PARLN,0.0
2016,LG,4108,SG_GEN_PARLNT,0.0
2019,LG,4108,SG_GEN_PARL,0.0
2019,LG,4108,SG_GEN_PARLN,0.0
2019,LG,4108,SG_GEN_PARLNT,0.0
2020,LG,4108,SG_GEN_PARL,0.0
2020,LG,4108,SG_GEN_PARLN,0.0
2020,LG,4108,SG_GEN_PARLNT,0.0
2022,LG,4108,SG_GEN_PARL,0.0
2022,LG,4108,SG_GEN_PARLN,0.0
2022,LG,4108,SG_GEN_PARLNT,0.0
2024,LG,4108,SG_GEN_PARL,0.0
2024,LG,4108,SG_GEN_PARLN,0.0
2024,LG,4108,SG_GEN_PARLNT,0.0
1984,LG,4504,SG_GEN_PARL,0.0
1984,LG,4504,SG_GEN_PARLN,0.0
1984,LG,4504,SG_GEN_PARLNT,0.0
1988,LG,4504,SG_GEN_PARL,0.0
1988,LG,4504,SG_GEN_PARLN,0.0
1988,LG,4504,SG_GEN_PARLNT,0.0
1990,LG,4504,SG_GEN_PARL,0.0
1990,LG,4504,SG_GEN_PARLN,0.0
1990,LG,4504,SG_GEN_PARLNT,0.0
1992,LG,4504,SG_GEN_PARL,0.0
1992,LG,4504,SG_GEN_PARLN,0.0
1992,LG,4504,SG_GEN_PARLNT,0.0
1994,LG,4504,SG_GEN_PARL,0.0
1994,LG,4504,SG_GEN_PARLN,0.0
1994,LG,4504,SG_GEN_PARLNT,0.0
1996,LG,4504,SG_GEN_PARL,0.0
1996,LG,4504,SG_GEN_PARLN,0.0
1996,LG,4504,SG_GEN_PARLNT,0.0
1998,LG,4504,SG_GEN_PARL,0.0
1998,LG,4504,SG_GEN_PARLN,0.0
1998,LG,4504,SG_GEN_PARLNT,0.0
2000,LG,4504,SG_GEN_PARL,0.0
2000,LG,4504,SG_GEN_PARLN,0.0
2000,LG,4504,SG_GEN_PARLNT,0.0
2002,LG,4504,SG_GEN_PARL,0.0
2002,LG,4504,SG_GEN_PARLN,0.0
2002,LG,4504,SG_GEN_PARLNT,0.0
2004,LG,4504,SG_GEN_PARL,0.0
2004,LG,4504,SG_GEN_PARLN,0.0
2004,LG,4504,SG_GEN_PARLNT,0.0
2008,LG,4504,SG_GEN_PARL,0.0
2008,LG,4504,SG_GEN_PARLN,0.0
2008,LG,4504,SG_GEN_PARLNT,0.0
2011,LG,4504,SG_GEN_PARL,0.0
2011,LG,4504,SG_GEN_PARLN,0.0
2011,LG,4504,SG_GEN_PARLNT,0.0
2012,LG,4504,SG_GEN_PARL,0.0
2012,LG,4504,SG_GEN_PARLN,0.0
2012,LG,4504,SG_GEN_PARLNT,0.0
2015,LG,4504,SG_GEN_PARL,0.0
2015,LG,4504,SG_GEN_PARLN,0.0
2015,LG,4504,SG_GEN_PARLNT,0.0
2016,LG,4504,SG_GEN_PARL,0.0
2016,LG,4504,SG_GEN_PARLN,0.0
2016,LG,4504,SG_GEN_PARLNT,0.0
2019,LG,4504,SG_GEN_PARL,0.0
2019,LG,4504,SG_GEN_PARLN,0.0
2019,LG,4504,SG_GEN_PARLNT,0.0
2020,LG,4504,SG_GEN_PARL,0.0
2020,LG,4504,SG_GEN_PARLN,0.0
2020,LG,4504,SG_GEN_PARLNT,0.0
2022,LG,4504,SG_GEN_PARL,0.0
2022,LG,4504,SG_GEN_PARLN,0.0
2022,LG,4504,SG_GEN_PARLNT,0.0
2024,LG,4504,SG_GEN_PARL,0.0
2024,LG,4504,SG_GEN_PARLN,0.0
2024,LG,4504,SG_GEN_PARLNT,0.0
1984,LG,4601,SG_GEN_PARL,0.0
1984,LG,4601,SG_GEN_PARLN,0.0
1984,LG,4601,SG_GEN_PARLNT,0.0
1988,LG,4601,SG_GEN_PARL,0.0
1988,LG,4601,SG_GEN_PARLN,0.0
1988,LG,4601,SG_GEN_PARLNT,0.0
1990,LG,4601,SG_GEN_PARL,0.0
1990,LG,4601,SG_GEN_PARLN,0.0
1990,LG,4601,SG_GEN_PARLNT,0.0
1992,LG,4601,SG_GEN_PARL,0.0
1992,LG,4601,SG_GEN_PARLN,0.0
1992,LG,4601,SG_GEN_PARLNT,0.0
1994,LG,4601,SG_GEN_PARL,0.0
1994,LG,4601,SG_GEN_PARLN,0.0
1994,LG,4601,SG_GEN_PARLNT,0.0
1996,LG,4601,SG_GEN_PARL,0.0
1996,LG,4601,SG_GEN_PARLN,0.0
1996,LG,4601,SG_GEN_PARLNT,0.0
1998,LG,4601,SG_GEN_PARL,0.0
1998,LG,4601,SG_GEN_PARLN,0.0
1998,LG,4601,SG_GEN_PARLNT,0.0
2000,LG,4601,SG_GEN_PARL,0.0
2000,LG,4601,SG_GEN_PARLN,0.0
2000,LG,4601,SG_GEN_PARLNT,0.0
2002,LG,4601,SG_GEN_PARL,0.0
2002,LG,4601,SG_GEN_PARLN,0.0
2002,LG,4601,SG_GEN_PARLNT,0.0
2004,LG,4601,SG_GEN_PARL,0.0
2004,LG,4601,SG_GEN_PARLN,0.0
2004,LG,4601,SG_GEN_PARLNT,0.0
2008,LG,4601,SG_GEN_PARL,0.0
2008,LG,4601,SG_GEN_PARLN,0.0
2008,LG,4601,SG_GEN_PARLNT,0.0
2011,LG,4601,SG_GEN_PARL,0.0
2011,LG,4601,SG_GEN_PARLN,0.0
2011,LG,4601,SG_GEN_PARLNT,0.0
2012,LG,4601,SG_GEN_PARL,0.0
2012,LG,4601,SG_GEN_PARLN,0.0
2012,LG,4601,SG_GEN_PARLNT,0.0
2015,LG,4601,SG_GEN_PARL,0.0
2015,LG,4601,SG_GEN_PARLN,0.0
2015,LG,4601,SG_GEN_PARLNT,0.0
2016,LG,4601,SG_GEN_PARL,0.0
2016,LG,4601,SG_GEN_PARLN,0.0
2016,LG,4601,SG_GEN_PARLNT,0.0
2019,LG,4601,SG_GEN_PARL,0.0
2019,LG,4601,SG_GEN_PARLN,0.0
2019,LG,4601,SG_GEN_PARLNT,0.0
2020,LG,4601,SG_GEN_PARL,0.0
2020,LG,4601,SG_GEN_PARLN,0.0
2020,LG,4601,SG_GEN_PARLNT,0.0
2022,LG,4601,SG_GEN_PARL,0.0
2022,LG,4601,SG_GEN_PARLN,0.0
2022,LG,4601,SG_GEN_PARLNT,0.0
2024,LG,4601,SG_GEN_PARL,0.0
2024,LG,4601,SG_GEN_PARLN,0.0
2024,LG,4601,SG_GEN_PARLNT,0.0
1984,LG,4303,SG_GEN_PARL,0.0
1984,LG,4303,SG_GEN_PARLN,0.0
1984,LG,4303,SG_GEN_PARLNT,0.0
1988,LG,4303,SG_GEN_PARL,0.0
1988,LG,4303,SG_GEN_PARLN,0.0
1988,LG,4303,SG_GEN_PARLNT,0.0
1990,LG,4303,SG_GEN_PARL,0.0
1990,LG,4303,SG_GEN_PARLN,0.0
